id,question_type,corruption,layer,component,token_region,clean_mf1,corrupt_mf1,patched_mf1,mf1_recovery,clean_gs,corrupt_gs,patched_gs,gs_recovery,layer_type
7,model_abstraction_and_breakdown,shuffled_graph,15,residual,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0087,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,attention,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0087,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,mlp,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0087,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,residual,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,0.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,attention,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,0.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,mlp,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,0.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,residual,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,attention,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,15,mlp,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,residual,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,attention,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,mlp,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0000,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,residual,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0261,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,attention,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0261,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,mlp,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0261,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,residual,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,attention,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,25,mlp,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,30,residual,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0348,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,attention,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0348,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,mlp,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0348,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,residual,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0609,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,attention,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0609,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,mlp,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0609,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,residual,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0522,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,attention,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0522,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,30,mlp,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0522,0.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,33,residual,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,attention,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,mlp,graph_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,residual,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,attention,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,mlp,synthesis_stage,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0435,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,residual,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0783,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,attention,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0783,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,33,mlp,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.0783,1.0000,control
7,model_abstraction_and_breakdown,shuffled_graph,36,residual,graph_stage,0.3333,0.0000,0.3333,1.0000,0.6957,0.6435,0.2522,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,attention,graph_stage,0.3333,0.0000,0.3333,1.0000,0.6957,0.6435,0.2522,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,mlp,graph_stage,0.3333,0.0000,0.3333,1.0000,0.6957,0.6435,0.2522,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,residual,synthesis_stage,0.3333,0.0000,0.5000,1.0000,0.6957,0.6435,0.2783,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,attention,synthesis_stage,0.3333,0.0000,0.5000,1.0000,0.6957,0.6435,0.2783,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,mlp,synthesis_stage,0.3333,0.0000,0.5000,1.0000,0.6957,0.6435,0.2783,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,residual,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.2087,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,attention,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.2087,1.0000,candidate
7,model_abstraction_and_breakdown,shuffled_graph,36,mlp,answer_start,0.3333,0.0000,0.0000,0.0000,0.6957,0.6435,0.2087,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,3,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,3,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,7,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,7,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,8,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,9,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,0.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,10,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,15,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,residual,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,attention,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,mlp,synthesis_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,residual,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,attention,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,15,mlp,answer_start,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0059,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,residual,synthesis_stage,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,attention,synthesis_stage,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,mlp,synthesis_stage,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0178,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,residual,answer_start,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,attention,answer_start,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,25,mlp,answer_start,0.4615,0.5714,0.2000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,30,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,residual,synthesis_stage,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,attention,synthesis_stage,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,mlp,synthesis_stage,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,residual,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0355,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,attention,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0355,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,30,mlp,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0355,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,33,residual,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,attention,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,mlp,graph_stage,0.4615,0.5714,0.0000,0.0000,0.6746,0.5740,0.0118,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,residual,synthesis_stage,0.4615,0.5714,0.0000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,attention,synthesis_stage,0.4615,0.5714,0.0000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,mlp,synthesis_stage,0.4615,0.5714,0.0000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,residual,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,attention,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,33,mlp,answer_start,0.4615,0.5714,0.2000,1.0000,0.6746,0.5740,0.0651,1.0000,control
8,tradeoff_and_non_monotonicity,no_graph,36,residual,graph_stage,0.4615,0.5714,0.1818,0.0000,0.6746,0.5740,0.1479,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,attention,graph_stage,0.4615,0.5714,0.1818,0.0000,0.6746,0.5740,0.1479,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,mlp,graph_stage,0.4615,0.5714,0.1818,0.0000,0.6746,0.5740,0.1479,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,residual,synthesis_stage,0.4615,0.5714,0.3636,1.0000,0.6746,0.5740,0.1893,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,attention,synthesis_stage,0.4615,0.5714,0.3636,1.0000,0.6746,0.5740,0.1893,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,mlp,synthesis_stage,0.4615,0.5714,0.3636,1.0000,0.6746,0.5740,0.1893,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,residual,answer_start,0.4615,0.5714,0.4615,1.0000,0.6746,0.5740,0.1775,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,attention,answer_start,0.4615,0.5714,0.4615,1.0000,0.6746,0.5740,0.1775,1.0000,candidate
8,tradeoff_and_non_monotonicity,no_graph,36,mlp,answer_start,0.4615,0.5714,0.4615,1.0000,0.6746,0.5740,0.1775,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,3,residual,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,attention,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,mlp,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,residual,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,attention,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,mlp,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,residual,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,attention,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,3,mlp,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,control
8,tradeoff_and_non_monotonicity,wrong_graph,7,residual,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,attention,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,mlp,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,residual,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,attention,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,mlp,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,residual,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,attention,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,7,mlp,answer_start,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,0.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,8,residual,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,8,attention,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,8,mlp,graph_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0000,1.0000,candidate
8,tradeoff_and_non_monotonicity,wrong_graph,8,residual,synthesis_stage,0.4615,0.2857,0.0000,0.0000,0.6746,0.5207,0.0059,1.0000,candidate
